caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
1992,"Trades, Crafts and Manufacturing",24.682027649769584,0,could please ask street painter add pillow,could please ask street add pillow,7,0.3569219955726313
4006,"Trades, Crafts and Manufacturing",31.281105990783413,1,son good carpenter blame tools,son good blame tools,-1,0.0
5139,"Trades, Crafts and Manufacturing",26.525345622119815,1,think big shovel much big character builder,think big shovel much big character,0,0.7472350331455696
7156,"Trades, Crafts and Manufacturing",24.682027649769584,1,artist garage painter,artist garage,4,1.0
16478,"Trades, Crafts and Manufacturing",32.14746543778802,4,reckon pinkertons got carpenter,reckon pinkertons got,-1,0.0
16486,"Trades, Crafts and Manufacturing",32.073732718894014,4,next time pay blacksmith,next time pay,0,1.0
16906,"Trades, Crafts and Manufacturing",30.4147465437788,4,got loaner blacksmith,got loaner,-1,0.0
17553,"Trades, Crafts and Manufacturing",28.276497695852534,4,bad carpenter blames tools leroy,bad blames tools leroy,-1,0.0
17735,"Trades, Crafts and Manufacturing",27.852534562211986,4,think need fire blacksmith,think need fire,0,1.0
18614,"Trades, Crafts and Manufacturing",25.566820276497698,4,going farrier,going farrier,1,0.8605701373756915
19091,"Trades, Crafts and Manufacturing",24.313364055299544,4,care much saved never using cobbler,care much saved never using,0,1.0
19573,"Trades, Crafts and Manufacturing",22.894009216589865,4,hey dirty varmints recommended new farrier,hey dirty varmints recommended new farrier,1,0.8392274697241409
21375,"Trades, Crafts and Manufacturing",28.71889400921659,5,worry quantum mechanics says,worry quantum mechanics says,17,1.0
23806,"Trades, Crafts and Manufacturing",25.75115207373272,5,yesiree lucky ones see cousin bob bridge painter recouping workers comp accident verrazano,yesiree lucky ones see cousin bob bridge recouping workers comp accident verrazano,2,0.5224660662021794
24054,"Trades, Crafts and Manufacturing",36.552995391705075,6,never guess much squeezed contractors building,never guess much squeezed contractors building,2,1.0
24170,"Trades, Crafts and Manufacturing",34.63594470046083,6,worried mason husband totally clueless,worried husband totally clueless,0,0.840836970732131
24247,"Trades, Crafts and Manufacturing",33.622119815668206,6,tell happens freemason meetings,tell happens freemason meetings,16,1.0
24276,"Trades, Crafts and Manufacturing",33.43778801843318,6,still seeing masons wife,still seeing masons wife,9,0.6749507774981108
24379,"Trades, Crafts and Manufacturing",33.25345622119816,6,yes still writing exposé masons ask,yes still writing exposé masons ask,9,1.0
24529,"Trades, Crafts and Manufacturing",32.055299539170505,6,know dad mason,know dad,0,1.0
24709,"Trades, Crafts and Manufacturing",31.686635944700466,6,said construction worker hurry job,said hurry job,-1,0.0
24717,"Trades, Crafts and Manufacturing",31.686635944700466,6,told fortunetelling mason go,told fortunetelling go,0,1.0
24723,"Trades, Crafts and Manufacturing",31.686635944700466,6,think implications quantum mechanics,think implications quantum mechanics,17,1.0
24737,"Trades, Crafts and Manufacturing",31.686635944700466,6,finally met tabithas parents moms teacher dads mason,finally met tabithas parents moms teacher dads,0,1.0
24875,"Trades, Crafts and Manufacturing",31.686635944700466,6,told least construction worker,told least,0,1.0
25068,"Trades, Crafts and Manufacturing",30.359447004608295,6,maybe catcalled construction worker,maybe catcalled,-1,0.0
25243,"Trades, Crafts and Manufacturing",29.75115207373272,6,think wife affair mason,think wife affair,-1,0.0
25400,"Trades, Crafts and Manufacturing",29.75115207373272,6,figured best place cut corners masons contract,figured best place cut corners masons contract,9,0.44668025411347206
25703,"Trades, Crafts and Manufacturing",29.75115207373272,6,worry backlash bricklayers union pretty harmless,worry backlash bricklayers union pretty harmless,11,0.14670026205277845
25719,"Trades, Crafts and Manufacturing",29.75115207373272,6,good thing quantum mechanics occur macroscopic scale,good thing quantum mechanics occur macroscopic scale,17,1.0
25953,"Trades, Crafts and Manufacturing",29.75115207373272,6,seen construction workers face told stop oogling secretary,seen workers face told stop oogling secretary,2,0.5142072377865351
26161,"Trades, Crafts and Manufacturing",29.36405529953917,6,tom celebrates court victory masons union,tom celebrates court victory masons union,9,0.5524891668539118
26237,"Trades, Crafts and Manufacturing",28.71889400921659,6,firm reworks labor deal contractors union never know hit,firm reworks labor deal contractors union never know hit,2,1.0
26595,"Trades, Crafts and Manufacturing",27.244239631336406,6,know exactly going say whistled construction worker,know exactly going say whistled,2,0.5625002354905283
26637,"Trades, Crafts and Manufacturing",27.244239631336406,6,tell ex went back school masonry,tell ex went back school masonry,11,1.0
26695,"Trades, Crafts and Manufacturing",27.244239631336406,6,grand master told mason turns atheist better watch back,grand master told turns atheist better watch back,0,1.0
26779,"Trades, Crafts and Manufacturing",27.244239631336406,6,god hates construction workers despise,god hates workers despise,2,0.6017848023773809
26791,"Trades, Crafts and Manufacturing",27.244239631336406,6,wife talking design new home telling much hate masonry hit,wife talking design new home telling much hate masonry hit,11,0.9937942422580669
26839,"Trades, Crafts and Manufacturing",27.244239631336406,6,wife persuaded life insurance premiums says would tough make construction workers salary gone,wife persuaded life insurance premiums says would tough make workers salary gone,2,1.0
26840,"Trades, Crafts and Manufacturing",27.244239631336406,6,always interested free masonry,always interested free masonry,11,1.0
26936,"Trades, Crafts and Manufacturing",27.244239631336406,6,well jesus carpenter maybe something trump construction,well jesus maybe something trump,0,0.9505616955091385
26961,"Trades, Crafts and Manufacturing",27.244239631336406,6,masons tough negotiators,masons tough negotiators,9,1.0
27072,"Trades, Crafts and Manufacturing",27.244239631336406,6,tell yelled bricklayer morning,tell yelled morning,0,1.0
27132,"Trades, Crafts and Manufacturing",27.244239631336406,6,mason oldest trick distract laugh,oldest trick distract laugh,1,0.5597669720023688
27185,"Trades, Crafts and Manufacturing",27.244239631336406,6,yes nick damocles frank dionysius mason,yes nick damocles frank dionysius,0,0.8108852631456056
27205,"Trades, Crafts and Manufacturing",27.244239631336406,6,think side masons special,think side masons special,9,0.6875605342896357
27436,"Trades, Crafts and Manufacturing",27.244239631336406,6,going make killing class action masons,going make killing class action masons,9,1.0
27464,"Trades, Crafts and Manufacturing",27.244239631336406,6,enough already conspiracy theories masons,enough already conspiracy theories masons,9,1.0
27583,"Trades, Crafts and Manufacturing",27.244239631336406,6,instead great watchmaker giant bricklayer,instead great watchmaker giant,-1,0.0
27688,"Trades, Crafts and Manufacturing",27.244239631336406,6,best deal ever made may clobbered concrete masonry unit,best deal ever made may clobbered concrete masonry unit,11,0.7635933768688512
27935,"Trades, Crafts and Manufacturing",27.244239631336406,6,schedulei think masons right target,schedulei think masons right target,9,0.6940635629754294
28234,"Trades, Crafts and Manufacturing",27.244239631336406,6,help lying may struck dead masonry,help lying may struck dead masonry,11,0.9952288791193664
28241,"Trades, Crafts and Manufacturing",27.244239631336406,6,new leaves everything mason beneficial society,new leaves everything beneficial society,0,0.9953041568042942
28326,"Trades, Crafts and Manufacturing",27.244239631336406,6,stop masons knocking early,stop masons knocking early,9,0.8845012255486734
28505,"Trades, Crafts and Manufacturing",27.244239631336406,6,grandfather 33rd degree mason think mumbojumbo,grandfather 33rd degree think mumbojumbo,-1,0.0
28764,"Trades, Crafts and Manufacturing",27.244239631336406,6,saying new bricklayer cheap hire wonder,saying new cheap hire wonder,-1,0.0
29016,"Trades, Crafts and Manufacturing",27.244239631336406,6,employee independent contractors,employee independent contractors,2,1.0
29091,"Trades, Crafts and Manufacturing",27.244239631336406,6,took care bricklayers union prob,took care bricklayers union prob,11,0.14253351398843767
29341,"Trades, Crafts and Manufacturing",26.4147465437788,6,speaking wayward masons,speaking wayward masons,9,0.7202899136253925
29443,"Trades, Crafts and Manufacturing",26.4147465437788,6,hey forget pay stone masons today,hey forget pay stone masons today,9,0.6912979950091055
29811,"Trades, Crafts and Manufacturing",25.75115207373272,6,hit like blot blue wife cheating brick mason,hit like blot blue wife cheating brick,-1,0.0
41805,"Trades, Crafts and Manufacturing",22.119815668202765,8,mirage gigs much resume builder least working biz,mirage gigs much resume least working biz,2,0.9975201514215036
57722,"Trades, Crafts and Manufacturing",23.391705069124427,11,father used work zeppelin builder inheritance received,father used work zeppelin inheritance received,0,1.0
57788,"Trades, Crafts and Manufacturing",23.317972350230416,11,freemasons run country,freemasons run country,16,1.0
57856,"Trades, Crafts and Manufacturing",23.13364055299539,11,course still bigoted hate mongering wall builders us dry,course still bigoted hate mongering wall builders us dry,2,1.0
60298,"Trades, Crafts and Manufacturing",24.276497695852537,12,seamstress wondering whether require sir,seamstress wondering whether require sir,10,1.0
60344,"Trades, Crafts and Manufacturing",24.202764976958527,12,sir electrician arrived,sir arrived,-1,0.0
62220,"Trades, Crafts and Manufacturing",21.235023041474655,12,sir electrician make presence next tuesday hours one four,sir make presence next tuesday hours one four,7,0.36051892844971933
67726,"Trades, Crafts and Manufacturing",28.903225806451612,14,believe use blacksmith,believe use,0,1.0
76822,"Trades, Crafts and Manufacturing",28.258064516129032,16,always nice meet fellow mason,always nice meet fellow,0,0.7643773795676638
77310,"Trades, Crafts and Manufacturing",26.17511520737327,16,wifes peach cobbler wonderful oh sorry death ray incident,wifes peach wonderful oh sorry death ray incident,14,1.0
78220,"Trades, Crafts and Manufacturing",23.889400921658986,16,welcome looking forward finally discussing quantum mechanics plasma physics someone civilization understanding things,welcome looking forward finally discussing quantum mechanics plasma physics someone civilization understanding things,17,1.0
80015,"Trades, Crafts and Manufacturing",21.327188940092167,16,welcome finally someone explain quantum mechanics,welcome finally someone explain quantum mechanics,17,1.0
81128,"Trades, Crafts and Manufacturing",30.19354838709678,17,seems builder level us,seems level us,0,1.0
81656,"Trades, Crafts and Manufacturing",27.207373271889406,17,dad build company bare hands terrible carpenter,dad build company bare hands terrible,0,1.0
81796,"Trades, Crafts and Manufacturing",26.94930875576037,17,unknown reason american association homebuilders investigating construction company,unknown reason american association homebuilders investigating company,2,1.0
82985,"Trades, Crafts and Manufacturing",24.70046082949309,17,need change company name onthelevel building contractors,need change company name onthelevel building contractors,2,1.0
83253,"Trades, Crafts and Manufacturing",24.62672811059908,17,ikea contractors,ikea contractors,2,1.0
84848,"Trades, Crafts and Manufacturing",21.898617511520737,17,know builder problems went low bid,know problems went low bid,6,0.22803446399410576
85326,"Trades, Crafts and Manufacturing",21.493087557603687,17,architect told head construction direct descendant one famous builders europe know referring guy erected tower pisa,architect told head direct descendant one famous builders europe know referring guy erected tower pisa,2,1.0
89167,"Trades, Crafts and Manufacturing",22.359447004608295,18,exercises torso right american reject classical mechanics,exercises torso right american reject classical mechanics,-1,0.0
90797,"Trades, Crafts and Manufacturing",26.23041474654378,19,blacksmiths bill still outstanding,blacksmiths bill still outstanding,8,0.8717421596118688
