caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
1443,Domestic and Personal Care,25.493087557603687,0,life coach says stay grounded keep dreaming,says stay grounded keep dreaming,0,0.9280855881307712
1627,Domestic and Personal Care,25.493087557603687,0,intraining hollywood personal assistant,intraining hollywood,0,1.0
8634,Domestic and Personal Care,28.71889400921659,2,life coach know anything yoga,know anything yoga,-1,0.0
15511,Domestic and Personal Care,26.4147465437788,3,may mom wife caregiver food provider teacher cleaner coworker job far important,may mom wife food provider teacher cleaner coworker job far important,1,0.8848685393296929
20819,Domestic and Personal Care,28.71889400921659,5,plus side life coach sessions free,plus side sessions free,0,0.88628481150389
31944,Domestic and Personal Care,29.75115207373272,7,well could accept plea deal become life coach canada,well could accept plea deal become canada,-1,0.0
41336,Domestic and Personal Care,22.857142857142858,8,life coach suggested bury burdens sand,suggested bury burdens sand,-1,0.0
60394,Domestic and Personal Care,24.129032258064516,12,shall tell life coach take hike,shall tell take hike,-1,0.0
65042,Domestic and Personal Care,25.382488479262676,13,sorry – babysitter canceled,sorry canceled,-1,0.0
66759,Domestic and Personal Care,22.15668202764977,13,least easier child care,least easier,0,1.0
67034,Domestic and Personal Care,21.5852534562212,13,think current babysitter working,think current working,0,1.0
67620,Domestic and Personal Care,31.281105990783413,14,life coach told think gecko,told think gecko,0,1.0
70101,Domestic and Personal Care,22.322580645161292,14,mother dragons sent life coach,mother dragons sent,0,0.9643638622993664
109177,Domestic and Personal Care,26.17511520737327,23,perhaps temporarily suspend child care program,perhaps temporarily suspend program,-1,0.0
126815,Domestic and Personal Care,22.930875576036872,26,life coach said get back basics think took literal,said get back basics think took literal,0,1.0
134473,Domestic and Personal Care,26.267281105990783,28,life coach told nothing,told nothing,0,1.0
140195,Domestic and Personal Care,24.350230414746544,29,sorry house sitter home owner back til thursday,sorry owner back til thursday,-1,0.0
140611,Domestic and Personal Care,23.612903225806452,29,told siri housekeeper,told siri,0,1.0
140851,Domestic and Personal Care,23.207373271889402,29,called babysitter baby scyther,called baby scyther,1,0.717183077324242
143571,Domestic and Personal Care,18.359447004608295,29,well frankly requested housekeeper suppose put scythe,well frankly requested suppose put scythe,0,0.8877527410133634
150686,Domestic and Personal Care,26.80184331797235,31,said wanted housekeeper work peanuts,said wanted work peanuts,0,1.0
157213,Domestic and Personal Care,23.004608294930875,32,thinking getting new digital personal assistant,thinking getting new digital,-1,0.0
157235,Domestic and Personal Care,23.004608294930875,32,personal assistants top,assistants top,-1,0.0
157502,Domestic and Personal Care,22.24884792626728,32,personal assistant take bathroom breaks,take bathroom breaks,-1,0.0
157785,Domestic and Personal Care,21.5852534562212,32,remember smartphones personal assistants,remember smartphones assistants,-1,0.0
158271,Domestic and Personal Care,20.995391705069125,32,expected googles personal assistant hat would streamlined,expected googles hat would streamlined,0,0.9278688294330234
159844,Domestic and Personal Care,19.539170506912445,32,personal assistant better mine,better mine,0,1.0
160150,Domestic and Personal Care,19.041474654377886,32,mind retro personal assistants bathroom attendants bother,mind retro assistants bathroom attendants bother,-1,0.0
219992,Domestic and Personal Care,39.63133640552996,44,misunderstood wellsuited homemaker profile,misunderstood wellsuited profile,0,1.0
221876,Domestic and Personal Care,21.714285714285715,44,ok fine housekeeper real work,ok fine real work,0,0.9629642562560223
228803,Domestic and Personal Care,22.119815668202765,45,regular suzie homemaker really even know means,regular suzie really even know means,-1,0.0
234712,Domestic and Personal Care,24.07373271889401,46,need child care credit badly,need credit badly,-1,0.0
235090,Domestic and Personal Care,22.617511520737327,46,um second thought mean babysitter lousy role play idea,um second thought mean lousy role play idea,0,0.8851958547448603
235095,Domestic and Personal Care,22.617511520737327,46,really bad babysitter,really bad,-1,0.0
235132,Domestic and Personal Care,22.506912442396313,46,mom dad proposed babysitter laurie accepted time get grown bed,mom dad proposed laurie accepted time get grown bed,1,0.9839163585447916
235156,Domestic and Personal Care,22.470046082949313,46,would crazier run emergency scenario dress rehearsals prospective babysitters,would crazier run emergency scenario dress rehearsals prospective babysitters,1,1.0
236704,Domestic and Personal Care,19.170506912442395,46,next time hire real babysitter butt hurts,next time hire real butt hurts,0,1.0
236926,Domestic and Personal Care,18.930875576036865,46,folks save fortune babysitters,folks save fortune babysitters,1,1.0
237344,Domestic and Personal Care,18.138248847926267,46,uh babysittercome change diapers,uh babysittercome change diapers,1,1.0
237500,Domestic and Personal Care,17.566820276497698,46,mama please come home babysitter sitting couch drinking bottle milk white,mama please come sitting couch drinking bottle milk white,1,0.8756426925539007
241388,Domestic and Personal Care,21.93548387096774,47,oid av expected nuthin less called life coach,oid av expected nuthin less called,-1,0.0
245706,Domestic and Personal Care,21.050691244239637,48,amazons new personal assistant even hunt woolly mammoth ask next,amazons new even hunt woolly mammoth ask next,-1,0.0
264060,Domestic and Personal Care,22.930875576036872,52,could find babysitter,could find,-1,0.0
264254,Domestic and Personal Care,22.70967741935484,52,babysitter called sick,called sick,-1,0.0
266635,Domestic and Personal Care,21.456221198156683,52,life coach said cultivate wisdom,said cultivate wisdom,0,1.0
277490,Domestic and Personal Care,21.12442396313364,54,grown lot since new life coach came aboard,grown lot since new came aboard,-1,0.0
278554,Domestic and Personal Care,24.921658986175114,55,stuck housekeeper came taking nap,stuck came taking nap,-1,0.0
278742,Domestic and Personal Care,24.22119815668203,55,life coach suggested swaddling,suggested swaddling,-1,0.0
280294,Domestic and Personal Care,21.75115207373272,55,life coach wanted spring step work compromised,wanted spring step work compromised,0,0.9965308682561334
281842,Domestic and Personal Care,21.12442396313364,55,please give five minutes see still sex babysitter,please give five minutes see still sex,0,1.0
285415,Domestic and Personal Care,22.359447004608295,56,excuse taking home babysitter going work time,excuse taking going work time,0,0.9739772257103414
285805,Domestic and Personal Care,21.93548387096774,56,small price getting good babysitter,small price getting good,-1,0.0
291467,Domestic and Personal Care,21.75115207373272,57,life coach says getting enough attention work,says getting enough attention work,0,1.0
292128,Domestic and Personal Care,21.327188940092167,57,new life coach told many women leaning needed make bigger splash office,new told many women leaning needed make bigger splash office,0,1.0
307039,Domestic and Personal Care,21.308755760368662,60,providing child care adult swim,providing adult swim,1,0.9668749737933588
313171,Domestic and Personal Care,21.12442396313364,61,new iv technique patient mobility ease caregiver workload,new iv technique patient mobility ease workload,-1,0.0
313250,Domestic and Personal Care,21.12442396313364,61,caregivers comments crony capitalistic curmudgeonly cognoscente couples claim chicanery,caregivers comments crony capitalistic curmudgeonly cognoscente couples claim chicanery,-1,0.0
323544,Domestic and Personal Care,20.331797235023043,63,although beta admit thor lars dour personal assistants already following,although beta admit thor lars dour assistants already following,0,0.8989934627911185
335239,Domestic and Personal Care,21.6036866359447,65,said hire life coach,said hire,0,1.0
364182,Domestic and Personal Care,22.728110599078345,71,part new selection process ceo personal assistant rack comes next,part new selection process ceo rack comes next,-1,0.0
374953,Domestic and Personal Care,25.216589861751153,73,deal let live coffee maker work things babysitter,deal let live coffee maker work things,-1,0.0
376875,Domestic and Personal Care,23.11520737327189,73,housekeeper cleaning geniebottle would thought would hang bit,cleaning geniebottle would thought would hang bit,-1,0.0
379875,Domestic and Personal Care,23.944700460829498,74,reminds housekeeper come till wednesday week,reminds come till wednesday week,0,1.0
381646,Domestic and Personal Care,22.046082949308754,74,oh serve man housekeepers cookbook,oh serve man housekeepers cookbook,-1,0.0
381866,Domestic and Personal Care,21.843317972350235,74,knew housekeeper cronies,knew cronies,0,0.9511938827219104
390494,Domestic and Personal Care,24.07373271889401,76,answered ad house sitter,answered ad,-1,0.0
403274,Domestic and Personal Care,24.14746543778802,78,technology ruining parents modern lizards use wall babysitter,technology ruining parents modern lizards use wall,1,0.9616805855416167
428422,Domestic and Personal Care,21.82488479262673,82,parental bliss leave kids locked closet romantic weekend away rather paying babysitter living wage,parental bliss leave kids locked closet romantic weekend away rather paying living wage,1,1.0
441131,Domestic and Personal Care,33.19815668202765,85,bag check fees still cheaper babysitter kennel,bag check fees still cheaper kennel,0,0.88628481150389
441314,Domestic and Personal Care,28.60829493087558,85,amazing three children babysitter see bulge flat perfectly flat,amazing three children see bulge flat perfectly flat,1,0.9662317986003363
442503,Domestic and Personal Care,23.428571428571427,85,still check babysitter,still check,-1,0.0
443533,Domestic and Personal Care,21.235023041474655,85,afford babysitter actually enjoy,afford actually enjoy,0,0.8849253671222321
443674,Domestic and Personal Care,20.847926267281107,85,babysitter hired weekend highly recommended give number,hired weekend highly recommended give number,0,1.0
443972,Domestic and Personal Care,19.981566820276498,85,since fly united able fly life coach,since fly united able fly,-1,0.0
444129,Domestic and Personal Care,14.635944700460831,85,cargo hold best babysitter dog sitter ever,cargo hold best dog ever,-1,0.0
520687,Domestic and Personal Care,20.976958525345623,97,doctors diagnosed disorder similar shortterm memory loss annoying caregivers,doctors diagnosed disorder similar shortterm memory loss annoying caregivers,-1,0.0
530186,Domestic and Personal Care,25.861751152073733,99,graduation gift life coach,graduation gift,-1,0.0
530429,Domestic and Personal Care,25.456221198156683,99,life coach told embrace change,told embrace change,0,1.0
